movieId,id,title,vote_average,vote_count,runtime,original_language,overview,popularity,genres,runtime_buckets,popularity_norm,vote_average_norm,vote_count_norm,overview_length
313,22586,The Swan Princess,6.576,903,89,en,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",20.896,"Family, Animation, Fantasy, Adventure, Comedy",medium,0.06762222710886326,0.7374677582146462,0.026177706914045515,61
314,14334,The Secret of Roan Inish,6.649,77,103,en,"Ten-year-old Fiona is sent to live with her grandparents in a small fishing village in Donegal, Ireland. She soon learns the local legend that an ancestor of hers married a Selkie – a seal who can turn into a human. Years earlier, her baby brother was washed out to sea and never seen again, so when Fiona spies a naked little boy on the abandoned Isle of Roan Inish, she is compelled to investigate.",8.211,"Adventure, Fantasy, Family, Drama",medium,0.025358335165823725,0.745654368061007,0.0022322075663139583,74
315,2636,The Specialist,5.871,1166,110,en,"May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",24.896,"Action, Thriller",medium,0.08094942992889938,0.6584052932600651,0.033802000289897084,59
316,2164,Stargate,6.978,3090,121,en,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",24.078,"Action, Adventure, Science Fiction",long,0.07822401695220199,0.7825501850398116,0.08957819973909262,21
317,11395,The Santa Clause,6.436,1832,97,en,"On Christmas Eve, divorced dad Scott Calvin and his son discover Santa Claus has fallen off their roof. When Scott takes the reins of the magical sleigh, he finds he is now the new Santa, and must convince a world of disbelievers, including himself.",20.073,"Fantasy, Drama, Comedy, Family",medium,0.06488015512864083,0.7217674105640911,0.05310914625308016,44
318,278,The Shawshank Redemption,8.702,24649,142,en,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",122.61,"Drama, Crime",long,0.4065130040181517,0.9758887518223618,0.7145673285983476,69
319,9905,Shallow Grave,7.0,893,93,en,"When David, Juliet, and Alex are searching for a fourth roommate for their flat, they settle on the aloof Hugo. However, they soon find Hugo dead, with a large sum of cash being among his belongings. The three friends decide to keep the money, dismembering and burying Hugo's body. However, their newfound fortune begins to corrode their friendships, with each roommate resorting to manipulation tactics to scam the others out of the money.",13.237,"Crime, Thriller",medium,0.04210396550919911,0.785017382527756,0.025887809827511234,73
320,87078,Suture,6.438,32,96,en,"Brothers Vincent and Clay meet up for the first time after their father's funeral and remark on how similar they look. But unknown to Clay, Vince is actually plotting to kill him with a car bomb and pass the corpse off as his own, planning to start a new life elsewhere with his father's inheritance. But Clay survives the blast and has his face, memory and identity restored in hospital... but are they the right ones?",3.633,"Drama, Thriller",medium,0.010105351538292387,0.7219917012448133,0.000927670676909697,76
321,12527,Strawberry and Chocolate,7.11,73,108,es,"Set in 1979, following a young Communist man's relationship with a gay Catholic writer, exploring tolerance, inclusion, homophobia and challenging its Cuban audience with great humour. Based on the short story by Cuban writer Senel Paz.",6.858,"Comedy, Drama",medium,0.020850408811946507,0.7973533699674779,0.0021162487317002462,36
322,20306,Swimming with Sharks,6.617,278,93,en,"Guy is a young film executive who's willing to do whatever it takes to make it in Hollywood. He begins working for famed producer Buddy Ackerman, a domineering, manipulative, coldhearted boss. When Guy also finds out that his cynical girlfriend, Dawn, has been using sex as a career move, he reaches his limit. Guy decides to exact revenge on Buddy by kidnapping him and subjecting him to cruel and unusual punishment.",9.171,"Crime, Comedy",medium,0.02855686384263239,0.7420657171694516,0.008059139005652994,71
324,36614,The Sum of Us,6.7,59,100,en,"A widowed father has to deal with two complex issues: while he is searching for ""Miss Right,"" his son, who is in his 20s and gay, is searching for ""Mr. Right.""",6.68,"Comedy, Drama, Romance",medium,0.0202573482864549,0.7513737804194236,0.001710392810552254,31
325,27993,Senior Trip,5.403,77,91,en,"While on detention, a group of misfits and slackers have to write a letter to the President explaining what is wrong with the education system. There is only one problem, the President loves it! Hence, the group must travel to Washington to meet the Main Man.",10.709,Comedy,medium,0.03368117332693628,0.6059212739710664,0.0022322075663139583,46
326,31439,To Live,8.015,268,133,zh,"Fugui and Jiazhen endure tumultuous events in China as their personal fortunes move from wealthy landownership to peasantry. Addicted to gambling, Fugui loses everything. In the years that follow he is pressed into both the nationalist and communist armies, while Jiazhen is forced into menial work.",12.89,"Drama, Romance, War",long,0.04094783066456097,0.8988449029942807,0.007769241919118713,46
327,9067,Tank Girl,5.387,428,98,en,"After a comet disrupts the rain cycle of Earth, the planet has become a desolate, barren desert by the year 2033. With resources scarce, Kesslee — head of the powerful and evil Water & Power Corporation, the de facto government — has taken control of the water supply. Unwilling to cower under Kesslee's tyrannical rule, a pair of outlaws known as Tank Girl and Jet Girl rise up, joining the mysterious rebel Rippers to destroy the corrupt system.",12.523,"Action, Comedy, Science Fiction",medium,0.03972505980582266,0.6041269485252887,0.012407595303667198,78
328,9059,Tales from the Crypt: Demon Knight,6.786,426,92,en,"Ex-soldier Frank Brayker is the guardian of an ancient key that can unlock tremendous evil; the sinister Collector is a demon who wants the key so he can initiate the apocalypse. On the run from wicked mercenaries for almost 90 years, Brayker finally stops in at a boarding house in New Mexico where — with the help of its residents — he plans to face off against the Collector and his band of ghouls, preventing them from ever seizing the key.",20.171,"Horror, Comedy, Thriller",medium,0.0652066715977317,0.7610182796904789,0.012349615886360342,81
329,193,Star Trek: Generations,6.5,1194,117,en,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,17.928,"Science Fiction, Action, Adventure, Thriller",medium,0.05773344261639646,0.728944712347202,0.034613712132193074,39
330,25066,Tales from the Hood,6.152,135,97,en,A strange funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.,9.782,"Horror, Crime, Thriller",medium,0.03059259407339291,0.6899181339015364,0.003913610668212784,26
331,46797,Tom & Viv,5.9,20,115,en,"The story of the marriage of the poet T. S. Eliot to socialite Vivienne Haigh-Wood, which had to cope with her gynaecological and emotional problems and his growing fame.",5.677,"Drama, Romance",medium,0.016915552179330842,0.6616575081305373,0.0005797941730685607,29
332,12122,Village of the Damned,6.07,741,99,en,"An American village is visited by some unknown life form which leaves the women of the village pregnant. Nine months later, the babies are born, and they all look normal, but it doesn't take the ""parents"" long to realize that the kids are not human or humane.",11.491,"Thriller, Horror, Science Fiction",medium,0.03628664147825334,0.6807222159919256,0.02148137411219017,47
333,11381,Tommy Boy,6.792,865,98,en,"To save the family business, two ne’er-do-well traveling salesmen hit the road with disastrously funny consequences.",18.852,Comedy,medium,0.060812026467824805,0.7616911517326455,0.025076097985215248,16
334,32636,Vanya on 42nd Street,6.588,68,119,en,"An uninterrupted rehearsal of Chekhov's 1899 play ""Uncle Vanya"" played out by a company of actors. The setting is their run down theater with an unusable stage and crumbling ceiling. The play is shown act by act with the briefest of breaks to move props or for refreshments. The lack of costumes, real props and scenery is soon forgotten.",6.184,Drama,medium,0.018604775136770422,0.7388135022989795,0.0019713001884331064,59
335,36141,The Underneath,5.75,68,99,en,"Michael Chambers has come home to Austin, Texas to his mother who's starting a new life, to his brother whose driven by old jealousies, and to Rachel—the woman he married and then betrayed with his passion for gambling. Now she's together with Tommy, so Michael devises a plan to get Rachel out from under Tommy's control.",6.081,"Crime, Drama, Thriller",medium,0.01826159966415449,0.644835707076371,0.0019713001884331064,56
